product_name,rent_price,seller,img_url,desc,link
Sepatu cosplay Akatsuki,Rp285.000,Eleven-O,https://images.tokopedia.net/img/cache/500-square/product-1/2016/7/31/10676632/10676632_258bbc78-db64-4128-9205-4fa2dc2e3f35.jpg.webp?ect=4g,- Bahan kulit sintetis/imitasi Zenith - Warna hitam - Size 39-43 Bila ingin ukuran custom diketerangan bisa ditulis mulai dari : 1. Size sepatu 2. Lingkar betis 3. Lingkar paha (bila sepatu melebihi lutut) 4. Tinggi sepatu,https://www.tokopedia.com/eleveno/sepatu-cosplay-akatsuki?extParam=ivf%3Dfalse%26src%3Dsearch
DIKARS Costum Boot Shoes Genuine Leather,Rp2.800.000,DikarsOfficialStore,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/1/16/b543c2cc-995c-4db5-befc-ae32505e8faf.jpg.webp?ect=4g,"Dikars menyediakan Costum sepatu boots kulit sapi asli sesuai keinginan anda  Mulai dari Jenis Kulit, Warna Kulit, Jenis Sole, kontruksi,Size Sepatu kita sesuiakan  berdasarkan panjang dan lebar permintaan  Pengerjaan maks 30 hari Dimulai dari pembuatan Kayu untuk membentuk sepatu ( menyesuaikan panjang dan lebar sesuai permintaan ) ",https://www.tokopedia.com/dikarsofficialstore/dikars-costum-boot-shoes-genuine-leather?extParam=ivf%3Dfalse%26src%3Dsearch
Anime Tokyo Revengers Mikey Sano Manjiro Cosplay Shoes Men White,Rp1.280.700,Bisterooft,https://images.tokopedia.net/img/cache/500-square/hDjmkQ/2024/1/11/7760aa0f-de21-4101-82c1-a1e99682dcee.jpg.webp?ect=4g,"Produk bisa langsung diorder yaa !! Source Type : Movie & TV  Source : Mikey Sano Manjiro  Characters : Mikey Sano Manjiro  Gender : MEN  Origin : Mainland China  CN : Shanghai  Special Use : Costumes  Anime Tokyo Revengers Mikey Sano Manjiro Cosplay Shoes Men White Short Boots Clothing Props Halloween Costumes Accessory Hi! welcome to our shop! Quality first, service first. Customers are our friends.We can provide direct sales and wholesale, and welcome friends from all walks of life to cooperate with us. 1, Default Logistics Channel: AliExpress Standard Shipping Estimated time limit:1) Normal situation: It takes about 16-35 days to arrive at the destination.2) Except for special circumstances (including but not limited to: force majeure, customs inspection, policy adjustment and holidays, etc.).3) Check logistics timeliness: # 2, Size: Pure manual measurement, the error of 1-3cm is normal, you must choose the size that suits you according to the size chart before buying (1 inch = 2.54 cm, 1 cm = 0.39 inch) .Choose the size according to the principle of bigger and not smaller. MaterialPU Leather IncludedShoes Washing instructions: 1Prohibit the use of alkaline detergents such as soap and washing powder 2Can be cold water and neutral laundry detergent, do not soak, wash separately from light-colored clothing3Machine wash and hand wash What should I do if the received package is damaged or some goods are lost? You canus, we will re-ship for you, or give you a refund, do our best to make you satisfied. Follow US ! Save More ! TANPA VIDEO UNBOXING TIDAK MENERIMA KOMPLAIN !!!",https://www.tokopedia.com/bisterooft/anime-tokyo-revengers-mikey-sano-manjiro-cosplay-shoes-men-white?extParam=ivf%3Dfalse%26src%3Dsearch
"Genshin Impact Xiao Cosplay Full Set Costume Wig Shoes Accessories - Xiao Costume, S",Rp5.712.000,PT JAWA ABADI,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/12/16/982eaeea-0bb9-47c9-a5e0-5330a2fa9bbe.jpg.webp?ect=4g,"Jangan lupa baca deskripsi dan tanyakan ketersediaan stok. Untuk pengiriman sameday dan instan harap konfirmasi terlebih dahulu dengan admin kami. Gender：Unisex Department Name：Adult, Women, Ladies, Female, Men Male Item Type：Sets Characters：Game Genshin Impact Cosplay Xiao Genshin Impact Cosplay Components：Top,Pants,Vest,Skirts,Dresses,Suits,Cloak,Headgear Source Type：GAME Origin：Mainland China CN：Jiangsu Material：Polyester Source Countries：China Model Number：Xiao Cosplay Genshin Impact Cosplay Costume Kimono Uniform Wig Boots Special Use：Costumes Size：S, M, L, XL Female Male Adult Women Men Girls komplain harap menyertakan vidio unboxing Pemesanan sebelum jam 1 dikirim di hari yang sama Terimakasih",https://www.tokopedia.com/rifinamart/genshin-impact-xiao-cosplay-full-set-costume-wig-shoes-accessories-xiao-costume-s-cf5b4?extParam=ivf%3Dfalse%26src%3Dsearch
sepatu superhero cosplay captain america kostum - 45,Rp195.000,degutsleather,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/23/2ab55dbe-cd26-4a62-bed3-cc848dfe151e.jpg.webp?ect=4g,bahan terbuat dari sytetis leather teraedia ukuran 38-45  bisa custom model super hero lain cocok sekali untuk keperluan cosplay kostum ,https://www.tokopedia.com/sepatumegalauman/sepatu-superhero-cosplay-captain-america-kostum-45?extParam=ivf%3Dfalse%26src%3Dsearch
"Sepatu bot kulit, Cosplay pangeran, ksatria abad pertengahan, sepatu",Rp1.137.500,GENIUZ MART,https://images.tokopedia.net/img/cache/500-square/hDjmkQ/2023/7/17/e6df41b2-263b-4f3d-9cb9-2933cd9d0e36.jpg.webp?ect=4g,Mohon tanyakan stok terlebih dahulu sebelum order Jenis sumber : Asli  Source : Aria  Karakter : Flintstones  Gender : WOMEN  Asal : CN (Asal)  CN : Fujian  Penggunaan Khusus : Kostum  CN : Fujian  Terima kasih telah berbelanja di tempat kami,https://www.tokopedia.com/geniuz-mart/sepatu-bot-kulit-cosplay-pangeran-ksatria-abad-pertengahan-sepatu?extParam=ivf%3Dfalse%26src%3Dsearch
Sepatu Cosplay Naruto Shippuden Uchiha Sasuke,Rp315.000,Eleven-O,https://images.tokopedia.net/img/cache/500-square/product-1/2017/3/27/10676632/10676632_e8456af7-e05c-4c14-8837-c77a4a6f2113_864_720.jpg.webp?ect=4g,"- Bahan kulit sintetis/imitasi Zenith
 - Warna hitam
 - Size 37-43
 
 Bila ingin ukuran custom diketerangan bisa ditulis mulai dari :
 1. Size sepatu
 2. Lingkar betis
 3. Lingkar paha (bila sepatu melebihi lutut)
 4. Tinggi sepatu
 
 ""Apabila sepatu yang kamu cari tidak ada di daftar katalog, bisa hubungi kontak kami untuk request""",https://www.tokopedia.com/eleveno/sepatu-cosplay-naruto-shippuden-uchiha-sasuke?extParam=ivf%3Dfalse%26src%3Dsearch
Game LOL Coven Ahri Cosplay Shoes League of Legends Women Footwear,Rp1.614.000,tokojamdindingsakana550,https://images.tokopedia.net/img/cache/500-square/hDjmkQ/2023/11/10/7e31548e-559a-4a7d-8854-3c8afe3e9c1d.jpg.webp?ect=4g,"Selamat Datang di Store Kami ! Untuk Pemesanan Produk Pre-order Estimasi 25 Hari Paling cepat lambat lambatnya 40 hari harga yang ada di tokopedia sudah termasuk biaya shipping dan bea cukai . Barang  dikirim dari Suplaier Kami Luar Negri Jika butuh dalam waktu cepat bisa tanyakan ke Admin kami. Terima kasih , Happy Shopping ! Source Countries : Japan and South Korea  Department Name : Adult  Model Number : YY2866  Source Type : anime  Material : Polyester  Item Type : Accessories  Characters : Coven Ahri  Components : Top  Gender : Unisex  Origin : Mainland China  CN : Guangdong  Special Use : Costumes  Name : Loli Coven Ahri Cosplay Costumes  Source : Loli Coven Ahri Cosplay  Special Use : Halloween Costumes  Material : Polyester,Cotton  Characters 3 : Game Loli Coven Ahri Cosplay Shoes  Occasion : festival, halloween, games, bars, clubs, party  Fit : Fits true to size, take your normal size",https://www.tokopedia.com/tokojamdindingsakan/game-lol-coven-ahri-cosplay-shoes-league-of-legends-women-footwear?extParam=ivf%3Dfalse%26src%3Dsearch
Jean wig costume shoes cosplay genshin impact,Rp2.850.000,Celestine_Shoppu,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/1/27/ea4ddb4d-4b4c-4274-88c3-01307f5da2c0.jpg.webp?ect=4g,"Fullset kostum detail printed + kulit imitasi Acc armor , Boots panjang di atas lutut bahan kulit nyaman dipakai wig styled. harga di atas untuk uk. s-l. jika xl dan xxl harap konfirmasi dahulu yaa",https://www.tokopedia.com/celestineshoppu/jean-wig-costume-shoes-cosplay-genshin-impact?extParam=ivf%3Dfalse%26src%3Dsearch
Hoshou marine hololive vtuber wig costume shoes cosplay,Rp2.800.000,Celestine_Shoppu,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/6/5/e09818d9-1aa3-4a97-bc52-c719d11ba789.jpg.webp?ect=4g,"Fullset Marin Wig, kostum, sepatu, acc Ukuran S-L. kalau xl n xxl harao konfirm dahulu",https://www.tokopedia.com/celestineshoppu/hoshou-marine-hololive-vtuber-wig-costume-shoes-cosplay?extParam=ivf%3Dfalse%26src%3Dsearch
